Año,Municipio,Bien jurídico afectado,Tipo de delito,Subtipo de delito,Modalidad,Enero,Febrero,Marzo,Abril,Mayo,Junio
2023,Centla,La libertad y la seguridad sexual,Incesto,Incesto,Incesto,0,0,0,0,0,0
2023,Centla,La libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,3,0,6,6,1,1
2023,Centla,El patrimonio,Robo,Robo a casa habitación,Con violencia,0,0,0,0,0,0
2023,Centla,El patrimonio,Robo,Robo a casa habitación,Sin violencia,3,2,4,2,2,1
2023,Centla,El patrimonio,Robo,Robo de vehículo automotor,Robo de coche de 4 ruedas Con violencia,0,0,1,0,0,0
2023,Centla,El patrimonio,Robo,Robo de vehículo automotor,Robo de coche de 4 ruedas Sin violencia,0,2,1,0,0,1
2023,Centla,El patrimonio,Robo,Robo de vehículo automotor,Robo de motocicleta Con violencia,0,0,0,0,0,0
2023,Centla,El patrimonio,Robo,Robo de vehículo automotor,Robo de motocicleta Sin violencia,0,0,0,1,2,0
2023,Centla,El patrimonio,Robo,Robo de vehículo automotor,Robo de embarcaciones pequeñas y grandes Con violencia,0,0,0,0,0,0
2023,Centla,El patrimonio,Robo,Robo de vehículo automotor,Robo de embarcaciones pequeñas y grandes Sin violencia,0,0,0,0,0,0
2023,Centla,El patrimonio,Robo,Robo de autopartes,Con violencia,0,0,0,0,0,0
2023,Centla,El patrimonio,Robo,Robo de autopartes,Sin violencia,0,0,0,0,1,0
2023,Centla,El patrimonio,Robo,Robo a transportista,Con violencia,0,0,0,0,0,0
2023,Centla,El patrimonio,Robo,Robo a transportista,Sin violencia,0,0,0,0,0,0
2023,Centla,El patrimonio,Robo,Robo a transeúnte en vía pública,Con violencia,0,1,4,1,0,3
2023,Centla,El patrimonio,Robo,Robo a transeúnte en vía pública,Sin violencia,0,0,0,0,0,0
2023,Centla,El patrimonio,Robo,Robo a transeúnte en espacio abierto al público,Con violencia,0,0,0,0,0,0
2023,Centla,El patrimonio,Robo,Robo a transeúnte en espacio abierto al público,Sin violencia,0,0,0,0,0,0
2023,Centla,El patrimonio,Robo,Robo en transporte público individual,Con violencia,0,0,0,0,0,0
2023,Centla,El patrimonio,Robo,Robo en transporte público individual,Sin violencia,0,0,0,0,0,0
2023,Centla,El patrimonio,Robo,Robo en transporte público colectivo,Con violencia,0,0,0,0,0,0
2023,Centla,El patrimonio,Robo,Robo en transporte público colectivo,Sin violencia,0,0,0,0,0,0
2023,Centla,El patrimonio,Robo,Robo en transporte individual,Con violencia,0,0,0,0,0,0
2023,Centla,El patrimonio,Robo,Robo en transporte individual,Sin violencia,0,0,0,0,0,0
2023,Centla,El patrimonio,Robo,Robo a institución bancaria,Con violencia,0,0,0,0,0,0
2023,Centla,El patrimonio,Robo,Robo a institución bancaria,Sin violencia,0,0,0,0,0,0
2023,Centla,El patrimonio,Robo,Robo a negocio,Con violencia,0,0,0,0,0,0
2023,Centla,El patrimonio,Robo,Robo a negocio,Sin violencia,0,1,0,1,0,2
2023,Centla,El patrimonio,Robo,Robo de ganado,Con violencia,0,0,0,0,0,0
2023,Centla,El patrimonio,Robo,Robo de ganado,Sin violencia,1,0,0,1,3,2
2023,Centla,El patrimonio,Robo,Robo de maquinaria,Robo de herramienta industrial o agrícola Con violencia,0,0,0,0,0,0
2023,Centla,El patrimonio,Robo,Robo de maquinaria,Robo de herramienta industrial o agrícola Sin violencia,0,0,0,0,0,0
2023,Centla,El patrimonio,Robo,Robo de maquinaria,Robo de tractores Con violencia,0,0,0,0,0,0
2023,Centla,El patrimonio,Robo,Robo de maquinaria,Robo de tractores Sin violencia,0,0,0,0,0,0
2023,Centla,El patrimonio,Robo,Robo de maquinaria,"Robo de cables, tubos y otros objetos destinados a servicios públicos Con violencia",0,0,0,0,0,0
2023,Centla,El patrimonio,Robo,Robo de maquinaria,"Robo de cables, tubos y otros objetos destinados a servicios públicos Sin violencia",0,0,0,0,0,0
2023,Centla,El patrimonio,Robo,Otros robos,Con violencia,2,0,2,0,2,1
2023,Centla,El patrimonio,Robo,Otros robos,Sin violencia,10,5,4,8,8,5
2023,Centla,El patrimonio,Fraude,Fraude,Fraude,2,5,2,1,1,7
2023,Centla,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,2,1,3,2,0,2
2023,Centla,El patrimonio,Extorsión,Extorsión,Extorsión,0,0,1,0,0,1
2023,Centla,El patrimonio,Daño a la propiedad,Daño a la propiedad,Daño a la propiedad,9,12,17,12,12,12
2023,Centla,El patrimonio,Despojo,Despojo,Despojo,5,6,1,2,4,4
2023,Centla,El patrimonio,Otros delitos contra el patrimonio,Otros delitos contra el patrimonio,Otros delitos contra el patrimonio,0,0,0,0,0,0
2023,Centla,La familia,Violencia familiar,Violencia familiar,Violencia familiar,17,14,26,22,22,22
2023,Centla,La familia,Violencia de género en todas sus modalidades distinta a la violencia familiar,Violencia de género en todas sus modalidades distinta a la violencia familiar,Violencia de género en todas sus modalidades distinta a la violencia familiar,0,0,0,0,0,0
2023,Centla,La familia,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,5,5,0,5,5,1
2023,Centla,La familia,Otros delitos contra la familia,Otros delitos contra la familia,Otros delitos contra la familia,0,0,0,0,0,0
2023,Centla,La sociedad,Corrupción de menores,Corrupción de menores,Corrupción de menores,0,0,0,0,0,0
2023,Centla,La sociedad,Trata de personas,Trata de personas,Trata de personas,0,0,0,0,0,0
2023,Centla,La sociedad,Otros delitos contra la sociedad,Otros delitos contra la sociedad,Otros delitos contra la sociedad,0,0,0,0,0,0
2023,Centla,Otros bienes jurídicos afectados (del fuero común),Narcomenudeo,Narcomenudeo,Narcomenudeo,0,0,1,0,0,0
2023,Centla,Otros bienes jurídicos afectados (del fuero común),Amenazas,Amenazas,Amenazas,11,19,27,25,22,22
2023,Centla,Otros bienes jurídicos afectados (del fuero común),Allanamiento de morada,Allanamiento de morada,Allanamiento de morada,0,1,3,1,3,2
2023,Centla,Otros bienes jurídicos afectados (del fuero común),Evasión de presos,Evasión de presos,Evasión de presos,0,0,0,0,0,0
2023,Centla,Otros bienes jurídicos afectados (del fuero común),Falsedad,Falsedad,Falsedad,1,0,1,0,0,0
2023,Centla,Otros bienes jurídicos afectados (del fuero común),Falsificación,Falsificación,Falsificación,0,0,0,0,1,0
2023,Centla,Otros bienes jurídicos afectados (del fuero común),Contra el medio ambiente,Contra el medio ambiente,Contra el medio ambiente,0,0,0,0,0,0
2023,Centla,Otros bienes jurídicos afectados (del fuero común),Delitos cometidos por servidores públicos,Delitos cometidos por servidores públicos,Delitos cometidos por servidores públicos,0,0,0,0,0,1
2023,Centla,Otros bienes jurídicos afectados (del fuero común),Electorales,Electorales,Electorales,0,0,0,0,0,0
2023,Centla,Otros bienes jurídicos afectados (del fuero común),Otros delitos del Fuero Común,Otros delitos del Fuero Común,Otros delitos del Fuero Común,31,23,20,17,25,24
2023,Centro,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma de fuego,1,3,5,4,5,0
2023,Centro,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma blanca,0,3,0,1,0,0
2023,Centro,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con otro elemento,0,0,1,2,1,1
2023,Centro,La vida y la Integridad corporal,Homicidio,Homicidio doloso,No especificado,0,0,0,0,0,0
2023,Centro,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma de fuego,0,0,0,0,0,0
2023,Centro,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma blanca,0,0,0,0,0,0
2023,Centro,La vida y la Integridad corporal,Homicidio,Homicidio culposo,En accidente de tránsito,14,14,13,4,11,10
2023,Centro,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con otro elemento,0,0,0,0,0,0
2023,Centro,La vida y la Integridad corporal,Homicidio,Homicidio culposo,No especificado,0,0,0,0,0,0
2023,Centro,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma de fuego,4,6,4,4,5,1
2023,Centro,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma blanca,6,4,6,6,12,5
2023,Centro,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con otro elemento,0,0,0,0,0,0
2023,Centro,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,No especificado,117,99,113,78,93,95
2023,Centro,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma de fuego,0,0,0,0,0,0
2023,Centro,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma blanca,0,0,0,0,0,0
2023,Centro,La vida y la Integridad corporal,Lesiones,Lesiones culposas,En accidente de tránsito,39,41,39,34,33,29
2023,Centro,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con otro elemento,0,0,0,0,0,0
2023,Centro,La vida y la Integridad corporal,Lesiones,Lesiones culposas,No especificado,0,0,0,0,0,0
2023,Centro,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con arma de fuego,0,0,0,0,0,0
2023,Centro,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con arma blanca,1,0,0,0,0,0
2023,Centro,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con otro elemento,0,0,0,0,0,0
2023,Centro,La vida y la Integridad corporal,Feminicidio,Feminicidio,No especificado,0,0,0,0,0,0
2023,Centro,La vida y la Integridad corporal,Aborto,Aborto,Aborto,1,0,0,0,0,0
2023,Centro,La vida y la Integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,45,25,19,16,26,30
2023,Centro,Libertad personal,Secuestro,Secuestro,Secuestro extorsivo,0,0,0,0,0,0
2023,Centro,Libertad personal,Secuestro,Secuestro,Secuestro con calidad de rehén,0,0,0,0,0,0
2023,Centro,Libertad personal,Secuestro,Secuestro,Secuestro para causar daño,0,0,0,0,0,0
2023,Centro,Libertad personal,Secuestro,Secuestro,Secuestro exprés,0,0,0,0,0,1
2023,Centro,Libertad personal,Secuestro,Secuestro,Otro tipo de secuestros,0,0,0,0,0,0
2023,Centro,Libertad personal,Tráfico de menores,Tráfico de menores,Tráfico de menores,0,0,0,0,0,0
2023,Centro,Libertad personal,Rapto,Rapto,Rapto,0,0,0,0,0,0
2023,Centro,Libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,22,18,15,10,13,23
2023,Centro,La libertad y la seguridad sexual,Abuso sexual,Abuso sexual,Abuso sexual,14,13,17,6,12,6
2023,Centro,La libertad y la seguridad sexual,Acoso sexual,Acoso sexual,Acoso sexual,0,0,0,0,0,0
2023,Centro,La libertad y la seguridad sexual,Hostigamiento sexual,Hostigamiento sexual,Hostigamiento sexual,15,10,11,8,1,12
2023,Centro,La libertad y la seguridad sexual,Violación simple,Violación simple,Violación simple,10,14,13,19,2,13
2023,Centro,La libertad y la seguridad sexual,Violación equiparada,Violación equiparada,Violación equiparada,0,0,0,0,0,0
2023,Centro,La libertad y la seguridad sexual,Incesto,Incesto,Incesto,0,0,0,0,0,0
2023,Centro,La libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,32,24,31,19,18,21
2023,Centro,El patrimonio,Robo,Robo a casa habitación,Con violencia,2,3,2,1,2,2
2023,Centro,El patrimonio,Robo,Robo a casa habitación,Sin violencia,22,31,50,33,27,22
2023,Centro,El patrimonio,Robo,Robo de vehículo automotor,Robo de coche de 4 ruedas Con violencia,8,4,9,5,9,4
2023,Centro,El patrimonio,Robo,Robo de vehículo automotor,Robo de coche de 4 ruedas Sin violencia,21,9,10,14,16,31
2023,Centro,El patrimonio,Robo,Robo de vehículo automotor,Robo de motocicleta Con violencia,1,3,3,3,1,3
2023,Centro,El patrimonio,Robo,Robo de vehículo automotor,Robo de motocicleta Sin violencia,10,8,17,6,6,8
2023,Centro,El patrimonio,Robo,Robo de vehículo automotor,Robo de embarcaciones pequeñas y grandes Con violencia,0,0,0,0,0,0
2023,Centro,El patrimonio,Robo,Robo de vehículo automotor,Robo de embarcaciones pequeñas y grandes Sin violencia,0,0,0,0,0,0
2023,Centro,El patrimonio,Robo,Robo de autopartes,Con violencia,0,0,0,0,0,0
2023,Centro,El patrimonio,Robo,Robo de autopartes,Sin violencia,0,0,0,0,0,0
2023,Centro,El patrimonio,Robo,Robo a transportista,Con violencia,0,0,0,0,0,0
2023,Centro,El patrimonio,Robo,Robo a transportista,Sin violencia,0,0,0,0,0,0
2023,Centro,El patrimonio,Robo,Robo a transeúnte en vía pública,Con violencia,41,42,51,29,36,21
2023,Centro,El patrimonio,Robo,Robo a transeúnte en vía pública,Sin violencia,0,0,0,0,0,0
2023,Centro,El patrimonio,Robo,Robo a transeúnte en espacio abierto al público,Con violencia,0,0,0,0,0,0
2023,Centro,El patrimonio,Robo,Robo a transeúnte en espacio abierto al público,Sin violencia,0,0,0,0,0,0
2023,Centro,El patrimonio,Robo,Robo en transporte público individual,Con violencia,0,0,0,0,0,0
2023,Centro,El patrimonio,Robo,Robo en transporte público individual,Sin violencia,0,0,0,0,0,0
2023,Centro,El patrimonio,Robo,Robo en transporte público colectivo,Con violencia,0,0,0,0,0,0
2023,Centro,El patrimonio,Robo,Robo en transporte público colectivo,Sin violencia,0,1,0,0,0,0
2023,Centro,El patrimonio,Robo,Robo en transporte individual,Con violencia,0,0,0,0,0,0
2023,Centro,El patrimonio,Robo,Robo en transporte individual,Sin violencia,0,0,1,0,0,0
2023,Centro,El patrimonio,Robo,Robo a institución bancaria,Con violencia,0,0,0,0,0,0
2023,Centro,El patrimonio,Robo,Robo a institución bancaria,Sin violencia,0,0,0,0,0,0
2023,Centro,El patrimonio,Robo,Robo a negocio,Con violencia,30,23,36,19,25,20
2023,Centro,El patrimonio,Robo,Robo a negocio,Sin violencia,38,20,25,15,31,23
2023,Centro,El patrimonio,Robo,Robo de ganado,Con violencia,0,0,0,0,0,0
2023,Centro,El patrimonio,Robo,Robo de ganado,Sin violencia,2,3,6,2,6,4
2023,Centro,El patrimonio,Robo,Robo de maquinaria,Robo de herramienta industrial o agrícola Con violencia,0,0,0,0,0,0
2023,Centro,El patrimonio,Robo,Robo de maquinaria,Robo de herramienta industrial o agrícola Sin violencia,0,0,0,0,0,0
2023,Centro,El patrimonio,Robo,Robo de maquinaria,Robo de tractores Con violencia,0,0,0,0,0,0
2023,Centro,El patrimonio,Robo,Robo de maquinaria,Robo de tractores Sin violencia,0,0,0,0,0,0
2023,Centro,El patrimonio,Robo,Robo de maquinaria,"Robo de cables, tubos y otros objetos destinados a servicios públicos Con violencia",0,0,0,0,0,0
2023,Centro,El patrimonio,Robo,Robo de maquinaria,"Robo de cables, tubos y otros objetos destinados a servicios públicos Sin violencia",0,0,0,0,0,0
2023,Centro,El patrimonio,Robo,Otros robos,Con violencia,13,3,17,15,14,4
2023,Centro,El patrimonio,Robo,Otros robos,Sin violencia,157,135,138,137,136,160
2023,Centro,El patrimonio,Fraude,Fraude,Fraude,64,63,68,88,87,72
2023,Centro,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,23,20,28,26,38,26
2023,Centro,El patrimonio,Extorsión,Extorsión,Extorsión,2,3,1,1,1,4
2023,Centro,El patrimonio,Daño a la propiedad,Daño a la propiedad,Daño a la propiedad,47,47,49,39,48,50
2023,Centro,El patrimonio,Despojo,Despojo,Despojo,11,9,28,11,17,7
2023,Centro,El patrimonio,Otros delitos contra el patrimonio,Otros delitos contra el patrimonio,Otros delitos contra el patrimonio,4,5,5,0,4,2
2023,Centro,La familia,Violencia familiar,Violencia familiar,Violencia familiar,280,254,344,315,345,276
2023,Centro,La familia,Violencia de género en todas sus modalidades distinta a la violencia familiar,Violencia de género en todas sus modalidades distinta a la violencia familiar,Violencia de género en todas sus modalidades distinta a la violencia familiar,0,0,0,0,0,0
2023,Centro,La familia,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,31,22,47,20,39,32
2023,Centro,La familia,Otros delitos contra la familia,Otros delitos contra la familia,Otros delitos contra la familia,1,0,1,0,2,0
2023,Centro,La sociedad,Corrupción de menores,Corrupción de menores,Corrupción de menores,2,1,3,2,1,1
2023,Centro,La sociedad,Trata de personas,Trata de personas,Trata de personas,0,0,0,0,0,1
2023,Centro,La sociedad,Otros delitos contra la sociedad,Otros delitos contra la sociedad,Otros delitos contra la sociedad,0,0,0,0,0,0
2023,Centro,Otros bienes jurídicos afectados (del fuero común),Narcomenudeo,Narcomenudeo,Narcomenudeo,1,0,2,0,3,1
2023,Centro,Otros bienes jurídicos afectados (del fuero común),Amenazas,Amenazas,Amenazas,130,118,152,135,138,106
2023,Centro,Otros bienes jurídicos afectados (del fuero común),Allanamiento de morada,Allanamiento de morada,Allanamiento de morada,4,7,5,8,9,7
2023,Centro,Otros bienes jurídicos afectados (del fuero común),Evasión de presos,Evasión de presos,Evasión de presos,0,1,0,0,0,0
2023,Centro,Otros bienes jurídicos afectados (del fuero común),Falsedad,Falsedad,Falsedad,1,2,1,2,2,1
2023,Centro,Otros bienes jurídicos afectados (del fuero común),Falsificación,Falsificación,Falsificación,21,12,8,12,16,10
2023,Centro,Otros bienes jurídicos afectados (del fuero común),Contra el medio ambiente,Contra el medio ambiente,Contra el medio ambiente,0,0,0,0,0,0
2023,Centro,Otros bienes jurídicos afectados (del fuero común),Delitos cometidos por servidores públicos,Delitos cometidos por servidores públicos,Delitos cometidos por servidores públicos,6,5,8,7,10,11
2023,Centro,Otros bienes jurídicos afectados (del fuero común),Electorales,Electorales,Electorales,0,4,1,0,0,0
2023,Centro,Otros bienes jurídicos afectados (del fuero común),Otros delitos del Fuero Común,Otros delitos del Fuero Común,Otros delitos del Fuero Común,317,292,352,293,347,300
2023,Comalcalco,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma de fuego,0,2,1,4,3,1
2023,Comalcalco,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma blanca,0,1,0,1,0,0
2023,Comalcalco,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con otro elemento,0,0,0,0,0,0
2023,Comalcalco,La vida y la Integridad corporal,Homicidio,Homicidio doloso,No especificado,0,0,0,0,0,0
2023,Comalcalco,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma de fuego,0,0,0,0,0,0
2023,Comalcalco,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma blanca,0,0,0,0,0,0
2023,Comalcalco,La vida y la Integridad corporal,Homicidio,Homicidio culposo,En accidente de tránsito,1,1,6,5,1,2
2023,Comalcalco,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con otro elemento,0,0,0,0,0,0
2023,Comalcalco,La vida y la Integridad corporal,Homicidio,Homicidio culposo,No especificado,0,0,0,0,0,0
2023,Comalcalco,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma de fuego,0,1,1,1,0,2
2023,Comalcalco,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma blanca,2,2,3,4,2,6
2023,Comalcalco,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con otro elemento,0,0,0,0,0,0
2023,Comalcalco,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,No especificado,31,16,33,26,31,32
2023,Comalcalco,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma de fuego,0,0,0,0,0,0
2023,Comalcalco,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma blanca,0,0,0,0,0,0
2023,Comalcalco,La vida y la Integridad corporal,Lesiones,Lesiones culposas,En accidente de tránsito,5,4,8,6,6,12
