Año,Municipio,Bien jurídico afectado,Tipo de delito,Subtipo de delito,Modalidad,Enero,Febrero,Marzo,Abril,Mayo,Junio,Julio,Agosto,Septiembre,Octubre,Noviembre,Diciembre
2015,Cárdenas,El patrimonio,Robo,Robo de maquinaria,Robo de tractores Con violencia,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2015,Cárdenas,El patrimonio,Robo,Robo de maquinaria,Robo de tractores Sin violencia,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2015,Cárdenas,El patrimonio,Robo,Robo de maquinaria,"Robo de cables, tubos y otros objetos destinados a servicios públicos Con violencia",0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2015,Cárdenas,El patrimonio,Robo,Robo de maquinaria,"Robo de cables, tubos y otros objetos destinados a servicios públicos Sin violencia",0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2015,Cárdenas,El patrimonio,Robo,Otros robos,Con violencia,2,2,1,3,0,2,3.0,0.0,0.0,0.0,0.0,2.0
2015,Cárdenas,El patrimonio,Robo,Otros robos,Sin violencia,0,0,35,38,0,0,0.0,0.0,0.0,0.0,2.0,0.0
2015,Cárdenas,El patrimonio,Fraude,Fraude,Fraude,5,6,10,7,6,2,7.0,6.0,4.0,6.0,6.0,4.0
2015,Cárdenas,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,7,4,3,6,4,3,5.0,2.0,5.0,4.0,7.0,3.0
2015,Cárdenas,El patrimonio,Extorsión,Extorsión,Extorsión,0,0,1,1,2,3,2.0,2.0,3.0,3.0,0.0,0.0
2015,Cárdenas,El patrimonio,Daño a la propiedad,Daño a la propiedad,Daño a la propiedad,16,20,22,24,28,3,27.0,17.0,13.0,15.0,20.0,16.0
2015,Cárdenas,El patrimonio,Despojo,Despojo,Despojo,2,3,5,4,1,2,3.0,3.0,1.0,3.0,2.0,0.0
2015,Cárdenas,El patrimonio,Otros delitos contra el patrimonio,Otros delitos contra el patrimonio,Otros delitos contra el patrimonio,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,3.0
2015,Cárdenas,La familia,Violencia familiar,Violencia familiar,Violencia familiar,17,2,28,34,37,14,46.0,30.0,32.0,37.0,34.0,31.0
2015,Cárdenas,La familia,Violencia de género en todas sus modalidades distinta a la violencia familiar,Violencia de género en todas sus modalidades distinta a la violencia familiar,Violencia de género en todas sus modalidades distinta a la violencia familiar,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2015,Cárdenas,La familia,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,15,21,23,23,18,15,23.0,34.0,32.0,38.0,32.0,24.0
2015,Cárdenas,La familia,Otros delitos contra la familia,Otros delitos contra la familia,Otros delitos contra la familia,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0
2015,Cárdenas,La sociedad,Corrupción de menores,Corrupción de menores,Corrupción de menores,0,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
2015,Cárdenas,La sociedad,Trata de personas,Trata de personas,Trata de personas,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2015,Cárdenas,La sociedad,Otros delitos contra la sociedad,Otros delitos contra la sociedad,Otros delitos contra la sociedad,0,0,1,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0
2015,Cárdenas,Otros bienes jurídicos afectados (del fuero común),Narcomenudeo,Narcomenudeo,Narcomenudeo,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2015,Cárdenas,Otros bienes jurídicos afectados (del fuero común),Amenazas,Amenazas,Amenazas,15,24,22,30,13,6,31.0,23.0,21.0,14.0,21.0,21.0
2015,Cárdenas,Otros bienes jurídicos afectados (del fuero común),Allanamiento de morada,Allanamiento de morada,Allanamiento de morada,5,5,3,6,3,3,9.0,7.0,2.0,3.0,4.0,6.0
2015,Cárdenas,Otros bienes jurídicos afectados (del fuero común),Evasión de presos,Evasión de presos,Evasión de presos,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2015,Cárdenas,Otros bienes jurídicos afectados (del fuero común),Falsedad,Falsedad,Falsedad,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
2015,Cárdenas,Otros bienes jurídicos afectados (del fuero común),Falsificación,Falsificación,Falsificación,0,1,2,0,0,0,0.0,1.0,1.0,0.0,1.0,0.0
2015,Cárdenas,Otros bienes jurídicos afectados (del fuero común),Contra el medio ambiente,Contra el medio ambiente,Contra el medio ambiente,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2015,Cárdenas,Otros bienes jurídicos afectados (del fuero común),Delitos cometidos por servidores públicos,Delitos cometidos por servidores públicos,Delitos cometidos por servidores públicos,4,3,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2015,Cárdenas,Otros bienes jurídicos afectados (del fuero común),Electorales,Electorales,Electorales,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2015,Cárdenas,Otros bienes jurídicos afectados (del fuero común),Otros delitos del Fuero Común,Otros delitos del Fuero Común,Otros delitos del Fuero Común,146,146,90,151,166,112,160.0,149.0,125.0,109.0,140.0,152.0
2015,Centla,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma de fuego,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2015,Centla,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma blanca,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2015,Centla,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con otro elemento,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2015,Centla,La vida y la Integridad corporal,Homicidio,Homicidio doloso,No especificado,1,0,2,0,0,1,1.0,0.0,2.0,0.0,1.0,1.0
2015,Centla,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma de fuego,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2015,Centla,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma blanca,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2015,Centla,La vida y la Integridad corporal,Homicidio,Homicidio culposo,En accidente de tránsito,3,2,3,0,1,3,0.0,3.0,1.0,1.0,2.0,4.0
2015,Centla,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con otro elemento,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2015,Centla,La vida y la Integridad corporal,Homicidio,Homicidio culposo,No especificado,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2015,Centla,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma de fuego,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2015,Centla,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma blanca,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2015,Centla,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con otro elemento,19,16,34,22,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2015,Centla,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,No especificado,0,0,0,0,11,16,20.0,11.0,12.0,20.0,19.0,12.0
2015,Centla,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma de fuego,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2015,Centla,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma blanca,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2015,Centla,La vida y la Integridad corporal,Lesiones,Lesiones culposas,En accidente de tránsito,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2015,Centla,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con otro elemento,6,4,6,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2015,Centla,La vida y la Integridad corporal,Lesiones,Lesiones culposas,No especificado,0,0,0,0,4,5,3.0,4.0,1.0,1.0,3.0,4.0
2015,Centla,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con arma de fuego,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2015,Centla,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con arma blanca,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2015,Centla,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con otro elemento,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2015,Centla,La vida y la Integridad corporal,Feminicidio,Feminicidio,No especificado,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2015,Centla,La vida y la Integridad corporal,Aborto,Aborto,Aborto,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2015,Centla,La vida y la Integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2015,Centla,Libertad personal,Secuestro,Secuestro,Secuestro extorsivo,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
2015,Centla,Libertad personal,Secuestro,Secuestro,Secuestro con calidad de rehén,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2015,Centla,Libertad personal,Secuestro,Secuestro,Secuestro para causar daño,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2015,Centla,Libertad personal,Secuestro,Secuestro,Secuestro exprés,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2015,Centla,Libertad personal,Secuestro,Secuestro,Otro tipo de secuestros,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2015,Centla,Libertad personal,Tráfico de menores,Tráfico de menores,Tráfico de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2015,Centla,Libertad personal,Rapto,Rapto,Rapto,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2015,Centla,Libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,1,0,1,0,0,0,0.0,1.0,2.0,4.0,0.0,3.0
2015,Centla,La libertad y la seguridad sexual,Abuso sexual,Abuso sexual,Abuso sexual,0,0,2,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0
2015,Centla,La libertad y la seguridad sexual,Acoso sexual,Acoso sexual,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2015,Centla,La libertad y la seguridad sexual,Hostigamiento sexual,Hostigamiento sexual,Hostigamiento sexual,0,1,0,0,0,1,0.0,0.0,2.0,0.0,0.0,1.0
2015,Centla,La libertad y la seguridad sexual,Violación simple,Violación simple,Violación simple,1,0,5,1,2,2,1.0,0.0,2.0,0.0,2.0,2.0
2015,Centla,La libertad y la seguridad sexual,Violación equiparada,Violación equiparada,Violación equiparada,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0
2015,Centla,La libertad y la seguridad sexual,Incesto,Incesto,Incesto,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2015,Centla,La libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,3,0,1,1,1,1,0.0,0.0,0.0,0.0,0.0,5.0
2015,Centla,El patrimonio,Robo,Robo a casa habitación,Con violencia,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2015,Centla,El patrimonio,Robo,Robo a casa habitación,Sin violencia,4,5,13,13,9,7,16.0,11.0,10.0,0.0,10.0,15.0
2015,Centla,El patrimonio,Robo,Robo de vehículo automotor,Robo de coche de 4 ruedas Con violencia,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2015,Centla,El patrimonio,Robo,Robo de vehículo automotor,Robo de coche de 4 ruedas Sin violencia,1,0,3,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
2015,Centla,El patrimonio,Robo,Robo de vehículo automotor,Robo de motocicleta Con violencia,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2015,Centla,El patrimonio,Robo,Robo de vehículo automotor,Robo de motocicleta Sin violencia,1,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2015,Centla,El patrimonio,Robo,Robo de vehículo automotor,Robo de embarcaciones pequeñas y grandes Con violencia,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2015,Centla,El patrimonio,Robo,Robo de vehículo automotor,Robo de embarcaciones pequeñas y grandes Sin violencia,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2015,Centla,El patrimonio,Robo,Robo de autopartes,Con violencia,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2015,Centla,El patrimonio,Robo,Robo de autopartes,Sin violencia,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2015,Centla,El patrimonio,Robo,Robo a transportista,Con violencia,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2015,Centla,El patrimonio,Robo,Robo a transportista,Sin violencia,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2015,Centla,El patrimonio,Robo,Robo a transeúnte en vía pública,Con violencia,9,13,12,12,4,9,15.0,11.0,17.0,14.0,10.0,14.0
2015,Centla,El patrimonio,Robo,Robo a transeúnte en vía pública,Sin violencia,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2015,Centla,El patrimonio,Robo,Robo a transeúnte en espacio abierto al público,Con violencia,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2015,Centla,El patrimonio,Robo,Robo a transeúnte en espacio abierto al público,Sin violencia,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2015,Centla,El patrimonio,Robo,Robo en transporte público individual,Con violencia,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2015,Centla,El patrimonio,Robo,Robo en transporte público individual,Sin violencia,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2015,Centla,El patrimonio,Robo,Robo en transporte público colectivo,Con violencia,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2015,Centla,El patrimonio,Robo,Robo en transporte público colectivo,Sin violencia,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2015,Centla,El patrimonio,Robo,Robo en transporte individual,Con violencia,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2015,Centla,El patrimonio,Robo,Robo en transporte individual,Sin violencia,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2015,Centla,El patrimonio,Robo,Robo a institución bancaria,Con violencia,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2015,Centla,El patrimonio,Robo,Robo a institución bancaria,Sin violencia,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2015,Centla,El patrimonio,Robo,Robo a negocio,Con violencia,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2015,Centla,El patrimonio,Robo,Robo a negocio,Sin violencia,0,0,0,2,2,3,5.0,4.0,1.0,1.0,1.0,1.0
2015,Centla,El patrimonio,Robo,Robo de ganado,Con violencia,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2015,Centla,El patrimonio,Robo,Robo de ganado,Sin violencia,4,4,2,1,0,3,8.0,4.0,4.0,9.0,3.0,1.0
2015,Centla,El patrimonio,Robo,Robo de maquinaria,Robo de herramienta industrial o agrícola Con violencia,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2015,Centla,El patrimonio,Robo,Robo de maquinaria,Robo de herramienta industrial o agrícola Sin violencia,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2015,Centla,El patrimonio,Robo,Robo de maquinaria,Robo de tractores Con violencia,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2015,Centla,El patrimonio,Robo,Robo de maquinaria,Robo de tractores Sin violencia,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2015,Centla,El patrimonio,Robo,Robo de maquinaria,"Robo de cables, tubos y otros objetos destinados a servicios públicos Con violencia",0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2015,Centla,El patrimonio,Robo,Robo de maquinaria,"Robo de cables, tubos y otros objetos destinados a servicios públicos Sin violencia",0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2015,Centla,El patrimonio,Robo,Otros robos,Con violencia,2,3,0,4,1,3,4.0,0.0,0.0,7.0,0.0,4.0
2015,Centla,El patrimonio,Robo,Otros robos,Sin violencia,0,0,5,0,0,0,0.0,1.0,3.0,0.0,2.0,0.0
2015,Centla,El patrimonio,Fraude,Fraude,Fraude,2,3,1,0,0,2,0.0,0.0,0.0,2.0,0.0,1.0
2015,Centla,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,2,0,1,0,2,0,1.0,0.0,1.0,3.0,3.0,0.0
2015,Centla,El patrimonio,Extorsión,Extorsión,Extorsión,0,2,0,1,0,0,0.0,0.0,2.0,1.0,1.0,2.0
2015,Centla,El patrimonio,Daño a la propiedad,Daño a la propiedad,Daño a la propiedad,13,13,10,6,8,6,6.0,13.0,7.0,8.0,9.0,6.0
2015,Centla,El patrimonio,Despojo,Despojo,Despojo,2,3,1,3,1,1,4.0,2.0,2.0,1.0,2.0,1.0
2015,Centla,El patrimonio,Otros delitos contra el patrimonio,Otros delitos contra el patrimonio,Otros delitos contra el patrimonio,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0
2015,Centla,La familia,Violencia familiar,Violencia familiar,Violencia familiar,6,5,8,4,7,5,6.0,7.0,10.0,10.0,4.0,10.0
2015,Centla,La familia,Violencia de género en todas sus modalidades distinta a la violencia familiar,Violencia de género en todas sus modalidades distinta a la violencia familiar,Violencia de género en todas sus modalidades distinta a la violencia familiar,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2015,Centla,La familia,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,1,3,3,4,5,5,2.0,6.0,8.0,9.0,3.0,3.0
2015,Centla,La familia,Otros delitos contra la familia,Otros delitos contra la familia,Otros delitos contra la familia,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2015,Centla,La sociedad,Corrupción de menores,Corrupción de menores,Corrupción de menores,0,0,0,0,1,0,0.0,0.0,0.0,1.0,1.0,0.0
2015,Centla,La sociedad,Trata de personas,Trata de personas,Trata de personas,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2015,Centla,La sociedad,Otros delitos contra la sociedad,Otros delitos contra la sociedad,Otros delitos contra la sociedad,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2015,Centla,Otros bienes jurídicos afectados (del fuero común),Narcomenudeo,Narcomenudeo,Narcomenudeo,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2015,Centla,Otros bienes jurídicos afectados (del fuero común),Amenazas,Amenazas,Amenazas,16,7,17,15,5,11,5.0,5.0,11.0,10.0,10.0,13.0
2015,Centla,Otros bienes jurídicos afectados (del fuero común),Allanamiento de morada,Allanamiento de morada,Allanamiento de morada,3,2,2,2,2,2,0.0,0.0,0.0,1.0,1.0,0.0
2015,Centla,Otros bienes jurídicos afectados (del fuero común),Evasión de presos,Evasión de presos,Evasión de presos,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2015,Centla,Otros bienes jurídicos afectados (del fuero común),Falsedad,Falsedad,Falsedad,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2015,Centla,Otros bienes jurídicos afectados (del fuero común),Falsificación,Falsificación,Falsificación,0,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
2015,Centla,Otros bienes jurídicos afectados (del fuero común),Contra el medio ambiente,Contra el medio ambiente,Contra el medio ambiente,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2015,Centla,Otros bienes jurídicos afectados (del fuero común),Delitos cometidos por servidores públicos,Delitos cometidos por servidores públicos,Delitos cometidos por servidores públicos,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2015,Centla,Otros bienes jurídicos afectados (del fuero común),Electorales,Electorales,Electorales,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2015,Centla,Otros bienes jurídicos afectados (del fuero común),Otros delitos del Fuero Común,Otros delitos del Fuero Común,Otros delitos del Fuero Común,33,21,18,24,24,41,0.0,34.0,44.0,52.0,26.0,24.0
2015,Centro,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma de fuego,4,3,2,1,1,3,2.0,7.0,3.0,5.0,1.0,2.0
2015,Centro,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma blanca,2,1,1,3,0,2,2.0,3.0,1.0,2.0,1.0,1.0
2015,Centro,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con otro elemento,3,1,0,2,0,0,1.0,2.0,1.0,1.0,0.0,0.0
2015,Centro,La vida y la Integridad corporal,Homicidio,Homicidio doloso,No especificado,2,0,3,0,6,4,3.0,2.0,1.0,2.0,0.0,2.0
2015,Centro,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma de fuego,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2015,Centro,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma blanca,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2015,Centro,La vida y la Integridad corporal,Homicidio,Homicidio culposo,En accidente de tránsito,15,12,9,16,15,17,18.0,19.0,7.0,15.0,13.0,15.0
2015,Centro,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con otro elemento,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2015,Centro,La vida y la Integridad corporal,Homicidio,Homicidio culposo,No especificado,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2015,Centro,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma de fuego,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2015,Centro,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma blanca,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2015,Centro,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con otro elemento,79,112,45,137,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2015,Centro,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,No especificado,0,0,0,0,171,183,141.0,102.0,130.0,133.0,131.0,99.0
2015,Centro,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma de fuego,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2015,Centro,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma blanca,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2015,Centro,La vida y la Integridad corporal,Lesiones,Lesiones culposas,En accidente de tránsito,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2015,Centro,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con otro elemento,56,48,61,45,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2015,Centro,La vida y la Integridad corporal,Lesiones,Lesiones culposas,No especificado,0,0,0,0,59,49,60.0,46.0,57.0,84.0,59.0,56.0
2015,Centro,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con arma de fuego,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2015,Centro,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con arma blanca,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2015,Centro,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con otro elemento,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2015,Centro,La vida y la Integridad corporal,Feminicidio,Feminicidio,No especificado,0,0,1,0,0,0,0.0,0.0,0.0,0.0,1.0,2.0
2015,Centro,La vida y la Integridad corporal,Aborto,Aborto,Aborto,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2015,Centro,La vida y la Integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,3,1,10,8,0,2,0.0,1.0,1.0,3.0,2.0,1.0
2015,Centro,Libertad personal,Secuestro,Secuestro,Secuestro extorsivo,3,1,0,2,0,2,2.0,0.0,2.0,1.0,2.0,3.0
2015,Centro,Libertad personal,Secuestro,Secuestro,Secuestro con calidad de rehén,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2015,Centro,Libertad personal,Secuestro,Secuestro,Secuestro para causar daño,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2015,Centro,Libertad personal,Secuestro,Secuestro,Secuestro exprés,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2015,Centro,Libertad personal,Secuestro,Secuestro,Otro tipo de secuestros,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2015,Centro,Libertad personal,Tráfico de menores,Tráfico de menores,Tráfico de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2015,Centro,Libertad personal,Rapto,Rapto,Rapto,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2015,Centro,Libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,25,13,24,25,12,2,0.0,6.0,11.0,18.0,15.0,6.0
2015,Centro,La libertad y la seguridad sexual,Abuso sexual,Abuso sexual,Abuso sexual,3,1,3,6,2,2,6.0,2.0,0.0,3.0,2.0,0.0
2015,Centro,La libertad y la seguridad sexual,Acoso sexual,Acoso sexual,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2015,Centro,La libertad y la seguridad sexual,Hostigamiento sexual,Hostigamiento sexual,Hostigamiento sexual,2,10,8,2,3,2,3.0,2.0,1.0,2.0,1.0,0.0
2015,Centro,La libertad y la seguridad sexual,Violación simple,Violación simple,Violación simple,11,7,15,5,6,9,16.0,9.0,12.0,4.0,7.0,11.0
2015,Centro,La libertad y la seguridad sexual,Violación equiparada,Violación equiparada,Violación equiparada,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
2015,Centro,La libertad y la seguridad sexual,Incesto,Incesto,Incesto,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2015,Centro,La libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,12,16,12,10,2,0,0.0,4.0,6.0,2.0,3.0,2.0
